mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_alpha,param_hidden_layer_sizes,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
33.44669976234436,0.23572102903970837,0.0016138315200805663,0.00019046210963087813,relu,0.001,"(20, 50)","{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (20, 50)}",-369129.2721767464,-383116.31750554754,-470730.3115620033,-399088.0422081081,-2772845.5225779987,-448154.98757288867,-444054.39954901807,-369864.71206784504,-417333.11910261674,-427552.2970691412,-650186.8981391914,708302.9082139274,68
25.540423035621643,0.24186457376143705,0.0011865854263305663,0.00015607071948774606,relu,0.0001,"(20, 20)","{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (20, 20)}",-425691.547094675,-392636.48220585263,-528106.6597827715,-396534.3986509332,-2503381.620312017,-472625.13386542496,-538977.4039825572,-421460.87523489515,-411631.1028079584,-431337.8882072312,-652238.3112144315,618973.1199111575,69
25.67207612991333,0.18330944052921755,0.001000046730041504,0.000108719878547594,relu,0.001,"(20, 20)","{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (20, 20)}",-445646.6024806742,-362097.4664043442,-503283.99755894585,-405865.5055885381,-2475761.949144835,-559427.488009658,-532253.2627314441,-398750.00868335634,-420560.9561401015,-450765.26014671754,-655441.2496888615,609624.2308372994,70
33.42495737075806,0.17859718619796733,0.0018067359924316406,0.00023812027389309148,relu,0.0001,"(20, 50)","{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (20, 50)}",-381504.0876579799,-398126.83240648505,-477229.6887226361,-416012.1289781791,-2712028.6128025968,-466930.7537193578,-478084.00799022784,-379007.97208126524,-423293.73145284044,-436166.43869332696,-656838.4254504895,685948.3268956923,71
25.763790225982667,2.0660204022937907,0.00091552734375,6.1157967273619936e-06,relu,1.0,"(20, 20)","{'activation': 'relu', 'alpha': 1.0, 'hidden_layer_sizes': (20, 20)}",-438550.95363898535,-383430.43853862473,-509311.73115274403,-414709.7383482801,-2576398.649498064,-457389.8204587558,-535129.9011785599,-375226.8244436137,-417294.12830415386,-527900.7554764866,-663534.2941038269,639918.6728991095,72
23.692879843711854,0.22115860522134714,0.0007667303085327149,5.878074079103675e-05,relu,0.001,"(10, 20)","{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (10, 20)}",-436080.34020597534,-464059.3113254308,-573327.9853142272,-470504.90642964846,-2079486.8286963978,-643999.6005318558,-578225.3807931115,-446788.22766490385,-473313.82491846563,-496025.1563296149,-666181.1562209631,475463.544803688,73
25.629296755790712,1.495914022548269,0.001220846176147461,0.0006198558450416075,relu,0.1,"(20, 20)","{'activation': 'relu', 'alpha': 0.1, 'hidden_layer_sizes': (20, 20)}",-441130.69256978075,-389878.7515729174,-514823.278150956,-403874.08605975495,-2783611.3295139084,-450396.6337163092,-532433.6746866117,-395760.03339196026,-435018.7333004235,-435806.96247361496,-678273.4175436237,703195.5997305039,74
23.568736720085145,0.1397973731594723,0.001081538200378418,0.000514531466987425,relu,0.0001,"(10, 20)","{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (10, 20)}",-443780.7744042519,-474556.108131275,-580876.7552131721,-464457.3076401234,-2081548.4394712932,-737129.8182026733,-596514.8574153336,-443505.6563172493,-485987.02784247143,-513687.3856087335,-682204.4130246576,474346.3183978416,75
40.49438536167145,3.9281279246027268,0.002083301544189453,0.000957614104014131,relu,100,"(50, 20, 10)","{'activation': 'relu', 'alpha': 100, 'hidden_layer_sizes': (50, 20, 10)}",-387966.7114435699,-345562.1938557819,-431199.4160750407,-358581.87076377874,-3463184.2068763757,-363393.0690251797,-411253.4299263537,-357409.8997414545,-352381.50840832037,-394264.9745576461,-686519.7280673502,925934.1290978492,76
21.342765474319457,1.9604391761945943,0.0006016254425048828,5.995836207263288e-06,relu,100,"(10, 10)","{'activation': 'relu', 'alpha': 100, 'hidden_layer_sizes': (10, 10)}",-502691.60696263774,-597980.5811837387,-706397.8946067092,-688460.4257603999,-1169577.889168983,-754967.3634193792,-820714.3077502414,-537691.3477838172,-562023.2991379754,-702020.4015009627,-704252.5117274844,182431.99274475494,77
25.86813168525696,2.2029750029874036,0.0012118816375732422,0.0005935049710389443,relu,10,"(20, 20)","{'activation': 'relu', 'alpha': 10, 'hidden_layer_sizes': (20, 20)}",-387240.38752098207,-346959.1942473042,-660123.4795399638,-530142.5714790887,-2607422.01396616,-602282.6839449768,-545043.3189615277,-519996.02409196715,-467236.08145197405,-388741.8568145167,-705518.7612018462,640927.0311367924,78
38.970775198936465,8.455069677600868,0.002126765251159668,0.0007795767449608931,relu,100,"(20, 20, 50)","{'activation': 'relu', 'alpha': 100, 'hidden_layer_sizes': (20, 20, 50)}",-465154.463665183,-374521.8795129759,-413085.95690865465,-345500.89616889425,-4062462.2615451277,-439772.21152100165,-441357.9808357318,-678533.135775424,-381535.14953210053,-370550.38799894945,-797247.4323464043,1092048.1433981096,79
40.24536759853363,2.5926402338672005,0.0022568464279174804,0.001262834136613811,relu,0.01,"(50, 20, 10)","{'activation': 'relu', 'alpha': 0.01, 'hidden_layer_sizes': (50, 20, 10)}",-382952.10378268827,-364281.62783791317,-476844.098296542,-361156.8754669217,-4610171.983484963,-469275.20054400223,-442720.67562972236,-343289.366663895,-368703.4082328749,-367678.79832633823,-818707.4138265862,1264643.5752983524,80
40.755848097801206,3.2900862179099493,0.0017541885375976563,3.87038179291379e-05,relu,1.0,"(50, 20, 10)","{'activation': 'relu', 'alpha': 1.0, 'hidden_layer_sizes': (50, 20, 10)}",-370434.20329391037,-359135.47246804263,-468275.2046289886,-343149.5572994974,-4894696.226806939,-368546.19977945345,-421051.2288372639,-339011.3278367712,-397446.92828052625,-376695.2191185741,-833844.1568349965,1354113.212191829,81
39.85875177383423,1.1875545657425934,0.0020631790161132813,0.0009170029168406131,relu,0.001,"(50, 20, 10)","{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (50, 20, 10)}",-379136.49168487685,-391679.0499482278,-446495.17760892975,-349922.18562519015,-4854490.938822241,-467733.1386092298,-423285.47128289606,-332866.40396803827,-356220.64322572376,-368146.85582417424,-836997.6356599528,1339797.09162904,82
40.79823203086853,3.167935774754516,0.0020303964614868165,0.0008087074309855225,relu,0.1,"(50, 20, 10)","{'activation': 'relu', 'alpha': 0.1, 'hidden_layer_sizes': (50, 20, 10)}",-382364.03332821233,-392227.7585465004,-452966.5419617053,-383424.4635657921,-4876030.930562389,-394928.59151200525,-424170.5186674864,-344078.135046906,-364702.6537313272,-363956.3421930659,-837884.996911539,1346371.1991958385,83
40.40711779594422,3.511949253120164,0.0024969816207885743,0.001641665462059752,relu,10,"(50, 20, 10)","{'activation': 'relu', 'alpha': 10, 'hidden_layer_sizes': (50, 20, 10)}",-374586.7412476961,-392553.46510985045,-445519.8505422188,-363089.31861026166,-4850172.055436822,-445363.23927213036,-416047.1573947974,-366361.5048091249,-367889.66106874845,-393935.1032858835,-841551.8096777534,1336525.413017836,84
40.80264015197754,0.14673243154284932,0.0025286436080932616,0.0018071884133808278,relu,0.0001,"(50, 20, 10)","{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (50, 20, 10)}",-373394.45743871445,-371717.1086683789,-478651.528032425,-365775.0756355349,-5436560.815531068,-463020.74561147933,-410464.0990469148,-337328.36240486096,-366360.8018417061,-369132.52610066964,-897240.552031175,1513717.992571593,85
29.777772378921508,11.628852392635006,0.0016583681106567382,0.00013633140648773999,relu,100,"(10, 20, 50)","{'activation': 'relu', 'alpha': 100, 'hidden_layer_sizes': (10, 20, 50)}",-639289.3289130911,-477247.7874967364,-590788.0914136817,-696066.8471231235,-3908222.5997162866,-948072.8025697927,-816536.4221644538,-497949.0746270847,-488765.49159038346,-432512.5763381536,-949545.102195279,998364.9974999838,86
18.576291632652282,2.347615356703381,0.002364444732666016,0.0021998465239401067,relu,0.01,"(10, 20, 50)","{'activation': 'relu', 'alpha': 0.01, 'hidden_layer_sizes': (10, 20, 50)}",-639187.8266756379,-704439.012917514,-820553.1296724435,-696464.0414858393,-3212606.840045868,-897578.1211373202,-789277.690963151,-677106.7518783328,-733796.5991055835,-748989.8603074071,-991999.9874189096,743632.3371697109,87
18.56140854358673,2.9012712207440106,0.0017560958862304688,0.0002983562363694869,relu,0.1,"(10, 20, 50)","{'activation': 'relu', 'alpha': 0.1, 'hidden_layer_sizes': (10, 20, 50)}",-639057.5167560504,-705526.5748912221,-819522.0836219743,-696862.1320897618,-3500474.1650609304,-897618.7071104487,-788894.164622497,-677292.8420171206,-731877.449401001,-749058.2718619494,-1020618.3907432957,829676.3076690708,88
19.016935324668886,1.9592989542819534,0.0017890453338623047,0.00017851199406894187,relu,0.001,"(10, 20, 50)","{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (10, 20, 50)}",-639247.4517546786,-704677.0908440951,-820754.4131906264,-696841.2726255403,-3500790.105499602,-898055.9670084734,-788634.2921563247,-677095.6593654747,-731865.1685673896,-749063.1426279247,-1020702.4563640129,829774.5661691512,89
18.574357795715333,2.932965321881808,0.0018702268600463868,0.0006583543972030494,relu,1.0,"(10, 20, 50)","{'activation': 'relu', 'alpha': 1.0, 'hidden_layer_sizes': (10, 20, 50)}",-639189.728438695,-706608.5588661309,-820687.341153885,-696210.2548462765,-3501871.0478342543,-897124.1566319684,-788283.377902075,-676395.7805734648,-733998.8064232231,-749037.8542707354,-1020940.6906940708,830032.7183326451,90
19.372478795051574,2.0804207001827284,0.0018718242645263672,0.00022377285031449038,relu,0.0001,"(10, 20, 50)","{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (10, 20, 50)}",-639239.0679881781,-704583.3355648388,-820502.6682019783,-699006.252838383,-3500481.070422715,-898753.5550095176,-789601.9358877953,-677452.9845432373,-731851.1583309469,-749106.2133824992,-1021057.824217009,829554.9111551918,91
19.363583707809447,2.4688851593092824,0.001964163780212402,0.0011006194729981278,relu,10,"(10, 20, 50)","{'activation': 'relu', 'alpha': 10, 'hidden_layer_sizes': (10, 20, 50)}",-638775.484337907,-718389.2893452859,-818999.5937828245,-696860.0767133605,-3817396.8225224577,-934261.4544236563,-807638.4018070839,-676318.7148347375,-729493.2806473015,-748574.68871683,-1058670.7807131447,923050.7917360443,92
27.643307852745057,12.201806992583599,0.002146601676940918,0.000782934329674694,relu,0.01,"(20, 20, 50)","{'activation': 'relu', 'alpha': 0.01, 'hidden_layer_sizes': (20, 20, 50)}",-638696.1979247282,-355776.13358777494,-425927.59697782825,-354416.9559415124,-4877206.490112773,-967016.750693337,-820446.5399063908,-687052.6985697036,-732381.5791803355,-759354.8608998136,-1061827.5803794195,1286359.1311732111,93
28.625693202018738,11.336951886548302,0.0028115272521972655,0.002010647769221772,relu,0.1,"(20, 20, 50)","{'activation': 'relu', 'alpha': 0.1, 'hidden_layer_sizes': (20, 20, 50)}",-636822.5892262126,-348216.76371883356,-457649.0149253001,-359112.7711544911,-4899760.9334860165,-957287.687055818,-820388.405321784,-676526.6908194486,-731392.0041253457,-759454.5286392475,-1064661.1388472498,1292155.4468053698,94
27.338258242607118,10.350674983808368,0.0022011041641235352,0.001254749530271561,relu,10,"(20, 20, 50)","{'activation': 'relu', 'alpha': 10, 'hidden_layer_sizes': (20, 20, 50)}",-638523.5857938867,-376771.09270996787,-464911.3967275886,-355185.6147556733,-4896624.332785141,-967304.8594099876,-820466.0449961942,-676464.5303595171,-737748.8372753031,-745308.6549975101,-1067930.8949810772,1289586.7542164756,95
27.60551393032074,9.933462333371606,0.001994466781616211,0.00020568226418784776,relu,0.001,"(20, 20, 50)","{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (20, 20, 50)}",-638823.0717526458,-403906.5101267851,-471504.46999590803,-354784.43256378337,-4878879.833031063,-966413.0092169822,-818097.5612597169,-676591.0751753476,-732299.784397236,-745244.5590951182,-1068654.4306614585,1282783.4962453535,96
26.254641222953797,9.847846957602993,0.002719259262084961,0.0015946037171866215,relu,1.0,"(20, 20, 50)","{'activation': 'relu', 'alpha': 1.0, 'hidden_layer_sizes': (20, 20, 50)}",-638671.0403862856,-453090.8284069721,-451187.57396800397,-366455.11919872323,-4844689.435012375,-974001.7726093957,-820395.4594233168,-687079.2740956917,-732270.4796245282,-759464.7698829441,-1072730.5752608236,1269699.6224475473,97
28.095573163032533,8.964052048255226,0.0030939579010009766,0.0013638742142398515,relu,0.0001,"(20, 20, 50)","{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (20, 20, 50)}",-636841.1499466256,-713794.7173169351,-447544.8148139809,-331116.9092813183,-4922229.660564276,-967425.2326680934,-815635.767556795,-675596.8347807841,-731232.8659943194,-745100.4530863226,-1098651.840600945,1285708.7943691006,98
4.620562362670898,0.7024489725316627,0.0006115913391113281,3.3218100083979074e-05,identity,100,"(10, 20)","{'activation': 'identity', 'alpha': 100, 'hidden_layer_sizes': (10, 20)}",-1368250.6035316868,-1502878.4573103676,-1668383.9268426024,-1479313.8696981024,-1792489.142474721,-1533600.7034829976,-1481175.2034929553,-1439745.4626648254,-1463167.5073273098,-1514252.7401468968,-1524325.7616972465,115088.43819510212,99
4.717897224426269,0.9042538078507457,0.0013100385665893554,0.0014772720532696458,identity,10,"(10, 20)","{'activation': 'identity', 'alpha': 10, 'hidden_layer_sizes': (10, 20)}",-1368209.716524566,-1502898.7956969724,-1668392.2008709547,-1479287.6039813187,-1792670.4309228081,-1533622.9388731213,-1481127.5526617805,-1439735.6963734757,-1463172.6764348685,-1514237.3896968598,-1524335.5002036728,115140.45619932204,100
4.771860408782959,1.0209284624428623,0.0005978584289550781,9.368485067386403e-06,identity,1.0,"(10, 20)","{'activation': 'identity', 'alpha': 1.0, 'hidden_layer_sizes': (10, 20)}",-1368205.6282049192,-1502900.838448122,-1668393.0342352283,-1479284.9786580065,-1792688.593297262,-1533625.17490674,-1481122.78933849,-1439734.7232266148,-1463173.199871521,-1514235.8575635257,-1524336.4817750428,115145.6662171359,101
4.716374444961548,0.967986989368047,0.0006985664367675781,0.00031171547477828776,identity,0.1,"(10, 20)","{'activation': 'identity', 'alpha': 0.1, 'hidden_layer_sizes': (10, 20)}",-1368205.2193767927,-1502901.042812494,-1668393.1176313737,-1479284.7161382115,-1792690.4098707316,-1533625.3986353995,-1481122.3130238089,-1439734.6259468475,-1463173.2522806022,-1514235.7043794293,-1524336.5800095692,115146.18730126342,102
4.7090157747268675,0.9503175417926658,0.0005958080291748047,6.406320973655893e-06,identity,0.01,"(10, 20)","{'activation': 'identity', 'alpha': 0.01, 'hidden_layer_sizes': (10, 20)}",-1368205.1784940185,-1502901.063249824,-1668393.1259715855,-1479284.6898863579,-1792690.5915314392,-1533625.4210095187,-1481122.2653925174,-1439734.6162192202,-1463173.2575221641,-1514235.6890613122,-1524336.5898337956,115146.2394104997,103
4.906927466392517,1.0191702901934254,0.0007197856903076172,0.0003611090506584495,identity,0.001,"(10, 20)","{'activation': 'identity', 'alpha': 0.001, 'hidden_layer_sizes': (10, 20)}",-1368205.1744057417,-1502901.065293566,-1668393.1268056128,-1479284.687261174,-1792690.6096975436,-1533625.423246943,-1481122.2606293901,-1439734.615246461,-1463173.2580463272,-1514235.6875295031,-1524336.5908162263,115146.2446214315,104
4.65638165473938,0.8471951541457079,0.000709366798400879,0.0003231348150290151,identity,0.0001,"(10, 20)","{'activation': 'identity', 'alpha': 0.0001, 'hidden_layer_sizes': (10, 20)}",-1368205.1739969144,-1502901.0654979402,-1668393.1268890155,-1479284.6869986553,-1792690.6115141546,-1533625.4234706855,-1481122.260153077,-1439734.6151491853,-1463173.2580987434,-1514235.6873763227,-1524336.5909144694,115146.24514252479,105
4.453213477134705,0.5887921057394376,0.0016270160675048828,0.0008117572606858888,identity,100,"(50, 20)","{'activation': 'identity', 'alpha': 100, 'hidden_layer_sizes': (50, 20)}",-1369096.8533585966,-1502719.226917607,-1668959.6545278141,-1477454.9528653699,-1805320.5370508817,-1530371.4091381503,-1478722.4580594366,-1439890.844104451,-1463421.4211971518,-1513543.313751773,-1524950.0670971232,118196.41472938188,106
4.440216016769409,0.6098508068502448,0.0012696743011474609,0.00012101696824406078,identity,10,"(50, 20)","{'activation': 'identity', 'alpha': 10, 'hidden_layer_sizes': (50, 20)}",-1369036.9432879554,-1502755.0456627682,-1668976.185154016,-1477414.8948730482,-1805611.5989929491,-1530388.4898114922,-1478650.889454167,-1439877.5644085768,-1463428.8157087183,-1513523.273007849,-1524966.370036154,118279.95868398383,107
4.36054835319519,0.8195941718348849,0.001761150360107422,0.001021496358666842,identity,1.0,"(50, 20)","{'activation': 'identity', 'alpha': 1.0, 'hidden_layer_sizes': (50, 20)}",-1369030.9460329846,-1502758.6544801095,-1668977.8560393292,-1477410.8874097983,-1805640.7735401716,-1530390.218205483,-1478643.730101213,-1439876.2440066647,-1463429.5699680045,-1513521.27573889,-1524968.0155522646,118288.33182800183,108
4.436903285980224,0.6724521971277662,0.0019574880599975584,0.0020880197815245955,identity,0.1,"(50, 20)","{'activation': 'identity', 'alpha': 0.1, 'hidden_layer_sizes': (50, 20)}",-1369030.346245021,-1502759.0156324774,-1668978.0233070792,-1477410.4866470231,-1805643.6916802255,-1530390.3912489663,-1478643.0141412003,-1439876.1120425498,-1463429.6455426689,-1513521.0760803593,-1524968.180256757,118289.1693303715,109
4.429564833641052,0.612751782939514,0.0012306690216064454,7.702654534000403e-06,identity,0.01,"(50, 20)","{'activation': 'identity', 'alpha': 0.01, 'hidden_layer_sizes': (50, 20)}",-1369030.2862656005,-1502759.0517504218,-1668978.0400356473,-1477410.446570581,-1805643.983501086,-1530390.4085553563,-1478642.9425449518,-1439876.0988468993,-1463429.6531016235,-1513521.0561151898,-1524968.1967287357,118289.25308248858,110
4.384810256958008,0.5427439282361827,0.0012334346771240234,1.2906441351761773e-05,identity,0.001,"(50, 20)","{'activation': 'identity', 'alpha': 0.001, 'hidden_layer_sizes': (50, 20)}",-1369030.2802676517,-1502759.0553622434,-1668978.041708522,-1477410.4425629356,-1805644.0126832405,-1530390.4102860156,-1478642.9353853245,-1439876.097527342,-1463429.653857534,-1513521.05411868,-1524968.198375949,118289.26145771907,111
4.437034988403321,0.6575952624655361,0.0017081975936889648,0.0012308186412088751,identity,0.0001,"(50, 20)","{'activation': 'identity', 'alpha': 0.0001, 'hidden_layer_sizes': (50, 20)}",-1369030.2796678564,-1502759.0557234255,-1668978.0418758097,-1477410.4421621712,-1805644.0156014564,-1530390.4104590816,-1478642.934669362,-1439876.0973953863,-1463429.6539331253,-1513521.053919029,-1524968.1985406703,118289.2622952423,112
4.424525451660156,0.504071194055758,0.0006305217742919922,0.0003561767574721705,identity,100,"(10, 10)","{'activation': 'identity', 'alpha': 100, 'hidden_layer_sizes': (10, 10)}",-1368270.9571058005,-1501434.4864350175,-1668810.792011509,-1479332.5985871863,-1803811.2972566735,-1529226.9945167645,-1480864.3861430464,-1440014.6731509785,-1463503.6479418462,-1514674.4278518069,-1524994.426100063,117770.48244938672,113
4.5841501474380495,0.6033722547296135,0.0005135536193847656,6.522393324189267e-06,identity,10,"(10, 10)","{'activation': 'identity', 'alpha': 10, 'hidden_layer_sizes': (10, 10)}",-1368232.2228040192,-1501450.9531905104,-1668814.1386484003,-1479307.8008138062,-1803990.5448694306,-1529232.7286358455,-1480819.0671805667,-1440004.6410124155,-1463505.1103227949,-1514659.1465190863,-1525001.6353996876,117821.61846923784,114
4.4068317174911495,0.544125271695065,0.000571751594543457,0.00019545486043615832,identity,1.0,"(10, 10)","{'activation': 'identity', 'alpha': 1.0, 'hidden_layer_sizes': (10, 10)}",-1368228.350256716,-1501452.6065432422,-1668814.4776680055,-1479305.322895379,-1804008.489085081,-1529233.3074015563,-1480814.5363419056,-1440003.6405019895,-1463505.260954739,-1514657.6212600553,-1525002.3612908672,117826.7368964426,115
4.413148689270019,0.5452968439526762,0.0005208969116210938,2.4954761414426343e-05,identity,0.1,"(10, 10)","{'activation': 'identity', 'alpha': 0.1, 'hidden_layer_sizes': (10, 10)}",-1368227.96301083,-1501452.7719453727,-1668814.5116135823,-1479305.075122153,-1804010.2837014159,-1529233.365331728,-1480814.083268637,-1440003.5404780207,-1463505.276061929,-1514657.4687629335,-1525002.4339296604,117827.24878747,116
4.527992606163025,0.6020702929633668,0.0006591796875,0.0003053015732790973,identity,0.01,"(10, 10)","{'activation': 'identity', 'alpha': 0.01, 'hidden_layer_sizes': (10, 10)}",-1368227.9242863304,-1501452.7884862549,-1668814.5150085767,-1479305.0503450166,-1804010.463164998,-1529233.371125281,-1480814.0379614166,-1440003.5304758952,-1463505.277573088,-1514657.4535135091,-1525002.4411940365,117827.29997705598,117
4.415884256362915,0.5141853416642473,0.0005145549774169921,1.0714415289437563e-05,identity,0.001,"(10, 10)","{'activation': 'identity', 'alpha': 0.001, 'hidden_layer_sizes': (10, 10)}",-1368227.9204138813,-1501452.7901403494,-1668814.5153480798,-1479305.0478673046,-1804010.4811113754,-1529233.3717046417,-1480814.0334306955,-1440003.5294756854,-1463505.2777242078,-1514657.4519885695,-1525002.441920479,117827.3050960193,118
4.50534839630127,0.5270929727926634,0.0005095005035400391,4.7204470332201316e-06,identity,0.0001,"(10, 10)","{'activation': 'identity', 'alpha': 0.0001, 'hidden_layer_sizes': (10, 10)}",-1368227.920026636,-1501452.7903057595,-1668814.5153820303,-1479305.0476195337,-1804010.4829060142,-1529233.371762578,-1480814.0329776236,-1440003.5293756644,-1463505.2777393202,-1514657.4518360756,-1525002.4419931234,117827.30560791591,119
3.968684673309326,0.6981990547016292,0.0009846687316894531,5.575121651864632e-06,identity,100,"(50, 10)","{'activation': 'identity', 'alpha': 100, 'hidden_layer_sizes': (50, 10)}",-1369248.4947004316,-1501307.869209892,-1669230.8554260002,-1479289.0572209607,-1800872.7627198072,-1534793.576103833,-1476495.9814149777,-1442571.463425419,-1468351.6354928704,-1516657.7575745431,-1525881.9453288736,116761.0933272688,120
4.0243655920028685,0.614801037194909,0.000986170768737793,7.218257834270347e-06,identity,10,"(50, 10)","{'activation': 'identity', 'alpha': 10, 'hidden_layer_sizes': (50, 10)}",-1369193.9160418469,-1501335.8131936956,-1669244.8990701814,-1479255.2423314133,-1801123.668318422,-1534818.0915647335,-1476433.094715556,-1442559.2637053286,-1468361.6275917788,-1516643.424892458,-1525896.9041425413,116833.33895810122,121
4.101317644119263,0.7003292934405971,0.0010921716690063476,0.00024499103512813316,identity,1.0,"(50, 10)","{'activation': 'identity', 'alpha': 1.0, 'hidden_layer_sizes': (50, 10)}",-1369188.4581384982,-1501338.6246252523,-1669246.316537394,-1479251.8647717556,-1801148.8111499571,-1534820.563469741,-1476426.8080599126,-1442558.050573593,-1468362.6390425256,-1516641.9991714084,-1525898.4135540037,116840.5767296454,122
3.9526658773422243,0.5678815110867608,0.0012571334838867188,0.0006415823922609734,identity,0.1,"(50, 10)","{'activation': 'identity', 'alpha': 0.1, 'hidden_layer_sizes': (50, 10)}",-1369187.912347851,-1501338.905939189,-1669246.4584156068,-1479251.5270552568,-1801151.3259571304,-1534820.8108645945,-1476426.1794146134,-1442557.929329009,-1468362.7403066345,-1516641.8566749878,-1525898.5646304875,116841.30063939794,123
3.91703143119812,0.6105867098755592,0.001237177848815918,0.0005830442819521474,identity,0.01,"(50, 10)","{'activation': 'identity', 'alpha': 0.01, 'hidden_layer_sizes': (50, 10)}",-1369187.8577687836,-1501338.934072291,-1669246.472604743,-1479251.4932840017,-1801151.577443089,-1534820.8356061243,-1476426.1165502865,-1442557.9172052369,-1468362.750434236,-1516641.8424261028,-1525898.5797394896,116841.37303169936,124
4.133539199829102,0.7804369056921263,0.0009867191314697266,4.538978820385843e-06,identity,0.001,"(50, 10)","{'activation': 'identity', 'alpha': 0.001, 'hidden_layer_sizes': (50, 10)}",-1369187.8523108768,-1501338.9368856184,-1669246.4740236697,-1479251.4899068798,-1801151.6025917374,-1534820.8380802977,-1476426.1102638564,-1442557.9159928663,-1468362.751447008,-1516641.841001222,-1525898.5812504033,116841.38027094277,125
4.152012825012207,0.7813300684572327,0.0011184930801391602,0.0002940015290709266,identity,0.0001,"(50, 10)","{'activation': 'identity', 'alpha': 0.0001, 'hidden_layer_sizes': (50, 10)}",-1369187.8517650862,-1501338.9371669511,-1669246.4741655625,-1479251.4895691683,-1801151.605106602,-1534820.8383277152,-1476426.1096352132,-1442557.9158716297,-1468362.751548285,-1516641.840858734,-1525898.5814014946,116841.38099486702,126
4.802708077430725,0.6409763809066471,0.000823068618774414,0.0006106822302774357,identity,100,"(20, 10)","{'activation': 'identity', 'alpha': 100, 'hidden_layer_sizes': (20, 10)}",-1368005.593949431,-1502962.9310475702,-1667805.5658360433,-1481582.5380905292,-1805212.6142269368,-1532298.200974584,-1479731.4964758796,-1440424.7375830493,-1468199.6469983384,-1513529.2275610745,-1525975.2552743438,117700.6008472873,127
4.759963178634644,0.9069500127033814,0.0006179571151733399,6.067694287120665e-06,identity,10,"(20, 10)","{'activation': 'identity', 'alpha': 10, 'hidden_layer_sizes': (20, 10)}",-1367962.7562062517,-1502984.2771339128,-1667811.9492495435,-1481554.6395376893,-1805411.9441983975,-1532313.7471688201,-1479677.381633406,-1440413.4271506062,-1468211.0933467462,-1513515.252783759,-1525985.6468409132,117757.66723026361,128
4.7168968439102175,0.7605720628733557,0.0006209611892700195,9.749104497655877e-06,identity,1.0,"(20, 10)","{'activation': 'identity', 'alpha': 1.0, 'hidden_layer_sizes': (20, 10)}",-1367958.4720251225,-1502986.4223705716,-1667812.5941014665,-1481551.8520970813,-1805431.9119665644,-1532315.3153078705,-1479671.9704690962,-1440412.3000162703,-1468212.2474275671,-1513513.859345846,-1525986.6945127458,117763.38252811172,129
4.801952624320984,0.8966528966444502,0.0006253719329833984,2.155256481829369e-05,identity,0.1,"(20, 10)","{'activation': 'identity', 'alpha': 0.1, 'hidden_layer_sizes': (20, 10)}",-1367958.0436029495,-1502986.6370007594,-1667812.6586544067,-1481551.573376553,-1805433.9090988564,-1532315.4722423863,-1479671.4293557242,-1440412.1873419108,-1468212.3629309426,-1513513.7200432133,-1525986.7993647703,117763.95414656389,130
4.787257504463196,0.7848669194739393,0.0015667915344238282,0.002835471353756057,identity,0.01,"(20, 10)","{'activation': 'identity', 'alpha': 0.01, 'hidden_layer_sizes': (20, 10)}",-1367958.0007606915,-1502986.6584648434,-1667812.6651103783,-1481551.5455047349,-1805434.108815689,-1532315.4879370441,-1479671.3752444184,-1440412.1760748662,-1468212.3744822333,-1513513.7061133622,-1525986.8098508262,117764.01130930733,131
4.83413188457489,1.0132298940244537,0.0016775131225585938,0.002834987573812614,identity,0.001,"(20, 10)","{'activation': 'identity', 'alpha': 0.001, 'hidden_layer_sizes': (20, 10)}",-1367957.9964764656,-1502986.6606112628,-1667812.665755982,-1481551.5427175558,-1805434.1287874093,-1532315.489506522,-1479671.3698332878,-1440412.1749481657,-1468212.3756373723,-1513513.704720381,-1525986.8108994407,117764.01702559076,132
4.965863370895386,0.7916890093118668,0.0007412433624267578,0.0003651937312457747,identity,0.0001,"(20, 10)","{'activation': 'identity', 'alpha': 0.0001, 'hidden_layer_sizes': (20, 10)}",-1367957.9960480426,-1502986.6608259047,-1667812.6658205425,-1481551.5424388377,-1805434.1307845805,-1532315.4896634696,-1479671.3692921745,-1440412.1748354954,-1468212.375752886,-1513513.7045810828,-1525986.811004302,117764.01759721902,133
